stationName,about,hasEscalator,hasLift,hasTravelator,transfer,lineAbout,lineID,lineName,routeService
Ópera,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Opera.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Ópera,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Opera.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/lineaR.html,Nef502614ac834beeb04782aae61db63d,Ramal,https://www.metromadrid.es/es/index.html
La Poveda,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/LaPoveda.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Puerta de Boadilla,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PuertaBoadilla.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero03.html,Nc5a7614f32364978be4e8b2c3497231f,ML3,https://www.metromadrid.es/es/index.html
San Fermín - Orcasur,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/SanFermin_Orcasur.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea03.html,N96d2a943dda34a06938ac20e55e8a7d1,Línea 3,https://www.metromadrid.es/es/index.html
La Moraleja,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/LaMoraleja.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Estadio Olímpico,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/EstadioOlimpico.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Loranca,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Loranca.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
El Bercial,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ElBercial.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Parque de Santa María,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ParqueSantaMaria.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea04.html,Nb3d1b35261734a4094b3dc15998b929b,Línea 4,https://www.metromadrid.es/es/index.html
Boadilla Centro,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/BoadillaCentro.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero03.html,Nc5a7614f32364978be4e8b2c3497231f,ML3,https://www.metromadrid.es/es/index.html
Bilbao,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Bilbao.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Bilbao,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Bilbao.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea04.html,Nb3d1b35261734a4094b3dc15998b929b,Línea 4,https://www.metromadrid.es/es/index.html
Pozuelo Oeste,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PozueloOeste.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero02.html,Neb13dbe59034491cbf07a2a8624259e5,ML2,https://www.metromadrid.es/es/index.html
Hospital 12 de Octubre,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Hospital12Octubre.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea03.html,N96d2a943dda34a06938ac20e55e8a7d1,Línea 3,https://www.metromadrid.es/es/index.html
Carabanchel Alto,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/CarabanchelAlto.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea11.html,N36bd200a9b0e4765a60f1267d5659fbe,Línea 11,https://www.metromadrid.es/es/index.html
Duque de Pastrana,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/DuquePastrana.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Pinar de Chamartín,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PinarChamartin.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Pinar de Chamartín,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PinarChamartin.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea04.html,Nb3d1b35261734a4094b3dc15998b929b,Línea 4,https://www.metromadrid.es/es/index.html
Pinar de Chamartín,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PinarChamartin.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero01.html,N4cb815f8049449fe85693eff2b8ae520,ML1,https://www.metromadrid.es/es/index.html
Alto del Arenal,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/AltoArenal.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Atocha,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Atocha.html,FALSE,FALSE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Estación de Aravaca,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/EstacionAravaca.html,FALSE,FALSE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero02.html,Neb13dbe59034491cbf07a2a8624259e5,ML2,https://www.metromadrid.es/es/index.html
Baunatal,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Baunatal.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Congosto,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Congosto.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Plaza Elíptica,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PlazaEliptica.html,TRUE,TRUE,TRUE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea11.html,N36bd200a9b0e4765a60f1267d5659fbe,Línea 11,https://www.metromadrid.es/es/index.html
Plaza Elíptica,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PlazaEliptica.html,TRUE,TRUE,TRUE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea06.html,N0b3660760b3d410b8de821cb0085b8c9,Línea 6 Circular,https://www.metromadrid.es/es/index.html
Arganzuela - Planetario,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ArganzuelaPlanetario.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea06.html,N0b3660760b3d410b8de821cb0085b8c9,Línea 6 Circular,https://www.metromadrid.es/es/index.html
Ventilla,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Ventilla.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Herrera Oria,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/HerreraOria.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Menéndez Pelayo,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/MenendezPelayo.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Buenos Aires,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/BuenosAires.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Dos Castillas,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/DosCastillas.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero02.html,Neb13dbe59034491cbf07a2a8624259e5,ML2,https://www.metromadrid.es/es/index.html
Príncipe de Vergara,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PrincipeVergara.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea02.html,N409aa68b91b94d3ca9fd6032272a127c,Línea 2 Vodafone,https://www.metromadrid.es/es/index.html
Príncipe de Vergara,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PrincipeVergara.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Campamento,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Campamento.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Lago,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Lago.html,FALSE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Puerta de Toledo,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PuertaToledo.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
José Isbert,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/JoseIsbert.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero03.html,Nc5a7614f32364978be4e8b2c3497231f,ML3,https://www.metromadrid.es/es/index.html
Antonio Saura,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/AntonioSaura.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero01.html,N4cb815f8049449fe85693eff2b8ae520,ML1,https://www.metromadrid.es/es/index.html
Prado de la Vega,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PradoVega.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero02.html,Neb13dbe59034491cbf07a2a8624259e5,ML2,https://www.metromadrid.es/es/index.html
Ciudad de la Imagen,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/CiudadImagen.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero03.html,Nc5a7614f32364978be4e8b2c3497231f,ML3,https://www.metromadrid.es/es/index.html
Cocheras,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Cocheras.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero03.html,Nc5a7614f32364978be4e8b2c3497231f,ML3,https://www.metromadrid.es/es/index.html
Bélgica,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Belgica.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero02.html,Neb13dbe59034491cbf07a2a8624259e5,ML2,https://www.metromadrid.es/es/index.html
Rubén Darío,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/RubenDario.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Lista,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Lista.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea04.html,Nb3d1b35261734a4094b3dc15998b929b,Línea 4,https://www.metromadrid.es/es/index.html
Gran Vía,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/GranVia.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Gran Vía,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/GranVia.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Parque de los Estados,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ParqueEstados.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Santiago Bernabéu,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/SantiagoBernabeu.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Cuzco,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Cuzco.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Quevedo,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Quevedo.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea02.html,N409aa68b91b94d3ca9fd6032272a127c,Línea 2 Vodafone,https://www.metromadrid.es/es/index.html
San Blas,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/SanBlas.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Puente de Vallecas,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PuenteVallecas.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
San Fernando,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/SanFernando.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
San Francisco,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/SanFrancisco.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea11.html,N36bd200a9b0e4765a60f1267d5659fbe,Línea 11,https://www.metromadrid.es/es/index.html
Esperanza,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Esperanza.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea04.html,Nb3d1b35261734a4094b3dc15998b929b,Línea 4,https://www.metromadrid.es/es/index.html
Urgel,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Urgel.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Ríos Rosas,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/RiosRosas.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Artilleros,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Artilleros.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Empalme,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Empalme.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Prado del Espino,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PradoEspino.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero03.html,Nc5a7614f32364978be4e8b2c3497231f,ML3,https://www.metromadrid.es/es/index.html
Carabanchel,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Carabanchel.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Ventas,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Ventas.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Ventas,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Ventas.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea02.html,N409aa68b91b94d3ca9fd6032272a127c,Línea 2 Vodafone,https://www.metromadrid.es/es/index.html
Tetuán,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Tetuan.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Puerta del Ángel,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PuertaAngel.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea06.html,N0b3660760b3d410b8de821cb0085b8c9,Línea 6 Circular,https://www.metromadrid.es/es/index.html